Store_Dept_Date,Weekly_Sales
45_27_2013-07-12,732.264367816092
45_27_2013-07-19,673.4827586206897
45_27_2013-07-26,696.9885057471264
45_28_2012-11-02,816.6321839080459
45_28_2012-11-09,705.4367816091954
45_28_2012-11-16,809.5632183908046
45_28_2012-11-23,934.5862068965517
45_28_2012-11-30,887.7931034482758
45_28_2012-12-07,946.5632183908046
45_28_2012-12-14,851.9540229885057
45_28_2012-12-21,923.0344827586207
45_28_2012-12-28,890.3333333333334
45_28_2013-01-04,794.2413793103449
45_28_2013-01-11,665.8735632183908
45_28_2013-01-18,725.8045977011494
45_28_2013-01-25,639.1724137931035
45_28_2013-02-01,798.3563218390805
45_28_2013-02-08,594.7586206896551
45_28_2013-02-15,720.735632183908
45_28_2013-02-22,794.6781609195402
45_28_2013-03-01,794.0344827586207
45_28_2013-03-08,780.2528735632184
45_28_2013-03-15,841.1379310344828
45_28_2013-03-22,916.1379310344828
45_28_2013-03-29,924.6091954022988
45_28_2013-04-05,920.4022988505748
45_28_2013-04-12,829.2758620689655
45_28_2013-04-19,842.8735632183908
45_28_2013-04-26,815.8390804597701
45_28_2013-05-03,813.7011494252873
45_28_2013-05-10,786.7241379310345
45_28_2013-05-17,728.7816091954023
45_28_2013-05-24,525.3448275862069
45_28_2013-05-31,603.8735632183908
45_28_2013-06-07,553.9310344827586
45_28_2013-06-14,487.17241379310343
45_28_2013-06-21,494.2068965517241
45_28_2013-06-28,337.7011494252874
45_28_2013-07-05,359.2988505747126
45_28_2013-07-12,335.91954022988506
45_28_2013-07-19,307.8045977011494
45_28_2013-07-26,323.11494252873564
45_29_2012-11-02,5292.413793103448
45_29_2012-11-09,4604.770114942528
45_29_2012-11-16,4445.551724137931
45_29_2012-11-23,8665.413793103447
45_29_2012-11-30,8893.16091954023
45_29_2012-12-07,4942.126436781609
45_29_2012-12-14,4674.379310344828
45_29_2012-12-21,4959.114942528736
45_29_2012-12-28,5725.954022988506
45_29_2013-01-04,4896.528735632184
45_29_2013-01-11,4569.3448275862065
45_29_2013-01-18,4617.574712643678
45_29_2013-01-25,5546.367816091954
45_29_2013-02-01,5973.850574712644
45_29_2013-02-08,4772.057471264367
45_29_2013-02-15,4520.816091954023
45_29_2013-02-22,4640.333333333333
45_29_2013-03-01,4847.183908045977
45_29_2013-03-08,4332.701149425287
45_29_2013-03-15,4719.758620689655
45_29_2013-03-22,4796.298850574713
45_29_2013-03-29,6108.287356321839
45_29_2013-04-05,5334.126436781609
45_29_2013-04-12,4297.402298850575
45_29_2013-04-19,4229.114942528736
45_29_2013-04-26,4292.19540229885
45_29_2013-05-03,4658.448275862069
45_29_2013-05-10,4397.057471264367
45_29_2013-05-17,4568.333333333333
45_29_2013-05-24,4014.32183908046
45_29_2013-05-31,4062.8275862068967
45_29_2013-06-07,4203.977011494253
45_29_2013-06-14,4601.770114942528
45_29_2013-06-21,4135.942528735633
45_29_2013-06-28,4256.747126436781
45_29_2013-07-05,6088.137931034483
45_29_2013-07-12,4096.459770114942
45_29_2013-07-19,4415.896551724138
45_29_2013-07-26,4212.689655172414
45_30_2012-11-02,3160.0114942528735
45_30_2012-11-09,2502.7471264367814
45_30_2012-11-16,3040.0919540229884
45_30_2012-11-23,3053.1264367816093
45_30_2012-11-30,2617.8390804597702
45_30_2012-12-07,2872.6206896551726
45_30_2012-12-14,2770.5402298850577
45_30_2012-12-21,2864.5287356321837
45_30_2012-12-28,2348.9655172413795
45_30_2013-01-04,2271.2528735632186
45_30_2013-01-11,2463.1264367816093
45_30_2013-01-18,2626.816091954023
45_30_2013-01-25,2528.67816091954
45_30_2013-02-01,2956.344827586207
45_30_2013-02-08,2773.4942528735633
45_30_2013-02-15,2860.4367816091954
45_30_2013-02-22,2377.5172413793102
45_30_2013-03-01,2983.2183908045977
45_30_2013-03-08,2649.1954022988507
45_30_2013-03-15,2690.367816091954
45_30_2013-03-22,2706.287356321839
45_30_2013-03-29,2635.402298850575
45_30_2013-04-05,2798.7011494252874
45_30_2013-04-12,2893.8735632183907
45_30_2013-04-19,2465.885057471264
45_30_2013-04-26,2635.310344827586
45_30_2013-05-03,2836.735632183908
45_30_2013-05-10,2728.7816091954023
45_30_2013-05-17,2969.3793103448274
45_30_2013-05-24,3421.1264367816093
45_30_2013-05-31,3355.9080459770116
45_30_2013-06-07,3486.5287356321837
45_30_2013-06-14,3359.080459770115
45_30_2013-06-21,3229.7011494252874
45_30_2013-06-28,3487.5172413793102
45_30_2013-07-05,3590.425287356322
45_30_2013-07-12,3801.7011494252874
45_30_2013-07-19,3783.4712643678163
45_30_2013-07-26,3623.6666666666665
45_31_2012-11-02,2074.3333333333335
45_31_2012-11-09,2425.1724137931033
45_31_2012-11-16,2257.229885057471
45_31_2012-11-23,5126.862068965517
45_31_2012-11-30,5548.103448275862
45_31_2012-12-07,2722.0689655172414
45_31_2012-12-14,2256.4827586206898
45_31_2012-12-21,2387.4712643678163
45_31_2012-12-28,2945.942528735632
45_31_2013-01-04,2914.689655172414
45_31_2013-01-11,2391.919540229885
45_31_2013-01-18,2086.0344827586205
45_31_2013-01-25,4119.3218390804595
45_31_2013-02-01,3390.5632183908046
45_31_2013-02-08,2901.8390804597702
45_31_2013-02-15,2194.8275862068967
45_31_2013-02-22,2382.7011494252874
45_31_2013-03-01,2410.551724137931
45_31_2013-03-08,2339.0344827586205
45_31_2013-03-15,2184.32183908046
45_31_2013-03-22,2618.8390804597702
45_31_2013-03-29,2588.137931034483
45_31_2013-04-05,2799.5057471264367
45_31_2013-04-12,2346.8390804597702
45_31_2013-04-19,2333.183908045977
45_31_2013-04-26,2148.885057471264
45_31_2013-05-03,2277.0114942528735
45_31_2013-05-10,2110.896551724138
45_31_2013-05-17,2086.8505747126437
45_31_2013-05-24,1909.8045977011495
45_31_2013-05-31,3196.344827586207
45_31_2013-06-07,2564.1724137931033
45_31_2013-06-14,2633.2413793103447
45_31_2013-06-21,2715.862068965517
45_31_2013-06-28,2714.1954022988507
45_31_2013-07-05,2901.6206896551726
45_31_2013-07-12,2549.9885057471265
45_31_2013-07-19,2577.8735632183907
45_31_2013-07-26,2654.402298850575
45_32_2012-11-02,5281.816091954023
45_32_2012-11-09,4197.977011494253
45_32_2012-11-16,4183.35632183908
45_32_2012-11-23,11076.51724137931
45_32_2012-11-30,12437.436781609196
45_32_2012-12-07,5357.298850574713
45_32_2012-12-14,4500.931034482759
45_32_2012-12-21,5480.425287356322
45_32_2012-12-28,7958.0114942528735
45_32_2013-01-04,5078.896551724138
45_32_2013-01-11,3994.8275862068967
45_32_2013-01-18,4753.19540229885
45_32_2013-01-25,6646.908045977011
45_32_2013-02-01,7097.850574712644
45_32_2013-02-08,4905.264367816092
45_32_2013-02-15,4320.586206896552
45_32_2013-02-22,3972.5632183908046
45_32_2013-03-01,4055.183908045977
45_32_2013-03-08,3963.2988505747126
45_32_2013-03-15,4488.931034482759
45_32_2013-03-22,6076.206896551724
45_32_2013-03-29,7083.505747126437
45_32_2013-04-05,4484.149425287356
45_32_2013-04-12,4102.413793103448
45_32_2013-04-19,3928.5172413793102
45_32_2013-04-26,4272.206896551724
45_32_2013-05-03,4307.022988505747
45_32_2013-05-10,4263.126436781609
45_32_2013-05-17,4250.057471264367
45_32_2013-05-24,4257.850574712644
45_32_2013-05-31,4351.666666666667
45_32_2013-06-07,4050.770114942529
45_32_2013-06-14,5323.609195402299
45_32_2013-06-21,4246.103448275862
45_32_2013-06-28,3864.2528735632186
45_32_2013-07-05,6502.850574712644
45_32_2013-07-12,4387.724137931034
45_32_2013-07-19,4608.919540229885
45_32_2013-07-26,4028.7586206896553
45_33_2012-11-02,4765.793103448276
45_33_2012-11-09,3408.2413793103447
45_33_2012-11-16,5164.080459770115
45_33_2012-11-23,9917.344827586207
45_33_2012-11-30,10019.919540229885
45_33_2012-12-07,5544.172413793103
45_33_2012-12-14,4805.252873563219
45_33_2012-12-21,5146.045977011494
45_33_2012-12-28,4788.701149425287
45_33_2013-01-04,4109.3218390804595
45_33_2013-01-11,3292.977011494253
45_33_2013-01-18,4051.0
45_33_2013-01-25,5284.482758620689
45_33_2013-02-01,5952.114942528736
45_33_2013-02-08,4288.781609195402
45_33_2013-02-15,3555.390804597701
45_33_2013-02-22,3879.0689655172414
45_33_2013-03-01,4753.080459770115
45_33_2013-03-08,3937.793103448276
45_33_2013-03-15,4979.827586206897
45_33_2013-03-22,4782.103448275862
45_33_2013-03-29,5693.770114942528
45_33_2013-04-05,4460.425287356322
45_33_2013-04-12,4988.712643678161
45_33_2013-04-19,4671.586206896552
45_33_2013-04-26,5228.517241379311
45_33_2013-05-03,6194.494252873563
45_33_2013-05-10,5044.689655172414
45_33_2013-05-17,5459.724137931034
45_33_2013-05-24,5486.103448275862
45_33_2013-05-31,6046.172413793103
45_33_2013-06-07,5017.862068965517
45_33_2013-06-14,5584.149425287356
45_33_2013-06-21,5434.459770114942
45_33_2013-06-28,5419.413793103448
45_33_2013-07-05,5850.0344827586205
45_33_2013-07-12,4295.436781609195
45_33_2013-07-19,4483.80459770115
45_33_2013-07-26,5643.413793103448
45_34_2012-11-02,14286.333333333334
45_34_2012-11-09,13130.735632183909
45_34_2012-11-16,16002.206896551725
45_34_2012-11-23,17282.954022988506
45_34_2012-11-30,14000.091954022988
45_34_2012-12-07,15782.908045977012
45_34_2012-12-14,14779.068965517241
45_34_2012-12-21,15759.574712643678
45_34_2012-12-28,11716.83908045977
45_34_2013-01-04,10659.6091954023
45_34_2013-01-11,11864.3908045977
45_34_2013-01-18,12905.919540229885
45_34_2013-01-25,12609.12643678161
45_34_2013-02-01,14268.402298850575
45_34_2013-02-08,12038.689655172413
45_34_2013-02-15,12282.0
45_34_2013-02-22,11475.862068965518
45_34_2013-03-01,12107.862068965518
45_34_2013-03-08,12394.103448275862
45_34_2013-03-15,14988.597701149425
45_34_2013-03-22,13117.034482758621
45_34_2013-03-29,13861.19540229885
45_34_2013-04-05,15189.850574712644
45_34_2013-04-12,17337.505747126437
45_34_2013-04-19,14051.218390804597
45_34_2013-04-26,14434.735632183909
45_34_2013-05-03,14564.034482758621
45_34_2013-05-10,16929.6091954023
45_34_2013-05-17,18249.689655172413
45_34_2013-05-24,18841.51724137931
45_34_2013-05-31,17503.919540229886
45_34_2013-06-07,17846.712643678162
45_34_2013-06-14,18918.620689655174
45_34_2013-06-21,18814.310344827587
45_34_2013-06-28,17611.563218390806
45_34_2013-07-05,17929.459770114943
45_34_2013-07-12,19174.7816091954
45_34_2013-07-19,18634.55172413793
45_34_2013-07-26,17170.827586206895
45_35_2012-11-02,2336.6666666666665
45_35_2012-11-09,2198.1954022988507
45_35_2012-11-16,2777.9885057471265
45_35_2012-11-23,3131.3793103448274
45_35_2012-11-30,2100.3333333333335
45_35_2012-12-07,2934.5862068965516
45_35_2012-12-14,2726.2758620689656
45_35_2012-12-21,3194.712643678161
45_35_2012-12-28,1736.4367816091954
45_35_2013-01-04,1912.6781609195402
45_35_2013-01-11,2009.0459770114942
45_35_2013-01-18,2289.5632183908046
45_35_2013-01-25,1811.0114942528735
45_35_2013-02-01,2249.689655172414
45_35_2013-02-08,1558.9885057471265
45_35_2013-02-15,2016.3103448275863
45_35_2013-02-22,1713.8850574712644
45_35_2013-03-01,2693.7011494252874
45_35_2013-03-08,2022.1494252873563
45_35_2013-03-15,2731.885057471264
45_35_2013-03-22,1958.4827586206898
45_35_2013-03-29,2668.942528735632
45_35_2013-04-05,2900.137931034483
45_35_2013-04-12,2982.885057471264
45_35_2013-04-19,2629.1954022988507
45_35_2013-04-26,2556.4712643678163
45_35_2013-05-03,2441.0
45_35_2013-05-10,3131.022988505747
45_35_2013-05-17,3272.816091954023
45_35_2013-05-24,3378.0689655172414
45_35_2013-05-31,3225.712643678161
45_35_2013-06-07,2707.3333333333335
45_35_2013-06-14,3361.1609195402298
45_35_2013-06-21,3305.264367816092
45_35_2013-06-28,2839.206896551724
45_35_2013-07-05,2462.3793103448274
45_35_2013-07-12,3112.5287356321837
45_35_2013-07-19,3517.287356321839
45_35_2013-07-26,2808.2413793103447
45_36_2012-11-02,1849.6896551724137
45_36_2012-11-09,1559.896551724138
45_36_2012-11-16,1657.8850574712644
45_36_2012-11-23,2809.0919540229884
45_36_2012-11-30,2547.3793103448274
45_36_2012-12-07,2109.712643678161
45_36_2012-12-14,1919.5632183908046
45_36_2012-12-21,1979.1264367816093
45_36_2012-12-28,1519.551724137931
45_36_2013-01-04,1432.1954022988505
45_36_2013-01-11,1516.057471264368
45_36_2013-01-18,1469.83908045977
45_36_2013-01-25,1312.7701149425288
45_36_2013-02-01,2121.7816091954023
45_36_2013-02-08,1994.3333333333333
45_36_2013-02-15,1579.6781609195402
45_36_2013-02-22,1590.6666666666667
45_36_2013-03-01,1744.7816091954023
45_36_2013-03-08,1494.9310344827586
45_36_2013-03-15,1701.551724137931
45_36_2013-03-22,2023.1264367816093
45_36_2013-03-29,2538.206896551724
45_36_2013-04-05,1932.2298850574712
45_36_2013-04-12,1678.6091954022988
45_36_2013-04-19,1424.551724137931
45_36_2013-04-26,1783.7356321839081
45_36_2013-05-03,1689.5747126436781
45_36_2013-05-10,1891.8735632183907
45_36_2013-05-17,2074.3333333333335
45_36_2013-05-24,2140.9310344827586
45_36_2013-05-31,2449.8505747126437
45_36_2013-06-07,2328.7471264367814
45_36_2013-06-14,2825.5632183908046
45_36_2013-06-21,2463.7241379310344
45_36_2013-06-28,2596.2988505747126
45_36_2013-07-05,3077.206896551724
45_36_2013-07-12,3532.287356321839
45_36_2013-07-19,3683.9080459770116
45_36_2013-07-26,2799.689655172414
45_38_2012-11-02,63397.14942528736
45_38_2012-11-09,56085.011494252874
45_38_2012-11-16,57646.29885057471
45_38_2012-11-23,50719.793103448275
45_38_2012-11-30,53094.724137931036
45_38_2012-12-07,55285.1724137931
45_38_2012-12-14,50241.90804597701
45_38_2012-12-21,51885.55172413793
45_38_2012-12-28,50853.011494252874
45_38_2013-01-04,63189.471264367814
45_38_2013-01-11,53481.1724137931
45_38_2013-01-18,55359.89655172414
45_38_2013-01-25,52455.6091954023
45_38_2013-02-01,63089.252873563215
45_38_2013-02-08,57329.29885057471
45_38_2013-02-15,57727.9540229885
45_38_2013-02-22,57128.89655172414
45_38_2013-03-01,60353.11494252874
45_38_2013-03-08,55930.724137931036
45_38_2013-03-15,55169.1724137931
45_38_2013-03-22,54351.36781609195
45_38_2013-03-29,52597.9540229885
45_38_2013-04-05,57932.58620689655
45_38_2013-04-12,58814.252873563215
45_38_2013-04-19,52152.31034482759
45_38_2013-04-26,51372.83908045977
45_38_2013-05-03,60155.275862068964
45_38_2013-05-10,55074.793103448275
45_38_2013-05-17,56229.49425287356
45_38_2013-05-24,55791.011494252874
45_38_2013-05-31,53491.41379310345
45_38_2013-06-07,54882.75862068965
45_38_2013-06-14,54175.31034482759
45_38_2013-06-21,54975.67816091954
45_38_2013-06-28,56444.379310344826
45_38_2013-07-05,53174.0
45_38_2013-07-12,53970.63218390805
45_38_2013-07-19,52263.51724137931
45_38_2013-07-26,50506.528735632186
45_39_2013-04-26,51372.83908045977
45_40_2012-11-02,43008.14942528736
45_40_2012-11-09,43629.28735632184
45_40_2012-11-16,41338.6091954023
45_40_2012-11-23,38808.67816091954
45_40_2012-11-30,40167.58620689655
45_40_2012-12-07,39795.666666666664
45_40_2012-12-14,39919.68965517241
45_40_2012-12-21,39713.88505747126
45_40_2012-12-28,38636.45977011494
45_40_2013-01-04,44684.36781609195
45_40_2013-01-11,43240.471264367814
45_40_2013-01-18,43050.816091954024
45_40_2013-01-25,40159.206896551725
45_40_2013-02-01,43066.8275862069
45_40_2013-02-08,41265.574712643676
45_40_2013-02-15,43214.26436781609
45_40_2013-02-22,43718.6091954023
45_40_2013-03-01,41826.88505747126
45_40_2013-03-08,43148.11494252874
45_40_2013-03-15,41052.528735632186
45_40_2013-03-22,41732.91954022989
45_40_2013-03-29,39208.70114942529
45_40_2013-04-05,41137.3908045977
45_40_2013-04-12,40676.51724137931
45_40_2013-04-19,38919.91954022989
45_40_2013-04-26,39120.68965517241
45_40_2013-05-03,41789.057471264365
45_40_2013-05-10,40432.724137931036
45_40_2013-05-17,40816.28735632184
45_40_2013-05-24,40084.528735632186
45_40_2013-05-31,39636.620689655174
45_40_2013-06-07,38146.93103448276
45_40_2013-06-14,37636.011494252874
45_40_2013-06-21,37691.747126436785
45_40_2013-06-28,37169.51724137931
45_40_2013-07-05,37105.22988505747
45_40_2013-07-12,37649.0459770115
45_40_2013-07-19,36811.08045977011
45_40_2013-07-26,37305.14942528736
45_41_2012-11-02,3135.885057471264
45_41_2012-11-09,1971.16091954023
45_41_2012-11-16,2387.3333333333335
45_41_2012-11-23,3426.183908045977
45_41_2012-11-30,5213.954022988506
45_41_2012-12-07,3158.67816091954
45_41_2012-12-14,2326.8735632183907
45_41_2012-12-21,2936.5172413793102
45_41_2012-12-28,3094.6206896551726
45_41_2013-01-04,2447.5172413793102
45_41_2013-01-11,1778.3333333333333
45_41_2013-01-18,1643.2643678160919
45_41_2013-01-25,2497.9540229885056
45_41_2013-02-01,3951.9310344827586
45_41_2013-02-08,2360.32183908046
45_41_2013-02-15,1401.16091954023
45_41_2013-02-22,1993.7356321839081
45_41_2013-03-01,3382.655172413793
45_41_2013-03-08,2112.3563218390805
45_41_2013-03-15,2224.2796934865896
45_41_2013-03-22,2436.67816091954
45_41_2013-03-29,3229.896551724138
45_41_2013-04-05,2612.1724137931033
45_41_2013-04-12,3109.5172413793102
45_41_2013-04-19,2867.2413793103447
45_41_2013-04-26,2723.5862068965516
45_41_2013-05-03,3382.7816091954023
45_41_2013-05-10,2968.1264367816093
45_41_2013-05-17,3055.574712643678
45_41_2013-05-24,2921.7011494252874
45_41_2013-05-31,3072.6436781609195
45_41_2013-06-07,2675.9080459770116
45_41_2013-06-14,2599.655172413793
45_41_2013-06-21,2542.67816091954
45_41_2013-06-28,1722.1149425287356
45_41_2013-07-05,2450.310344827586
45_41_2013-07-12,1832.4827586206898
45_41_2013-07-19,1543.3793103448277
45_41_2013-07-26,2464.390804597701
45_42_2012-11-02,5142.735632183908
45_42_2012-11-09,4797.045977011494
45_42_2012-11-16,4940.942528735633
45_42_2012-11-23,4702.827586206897
45_42_2012-11-30,4512.471264367816
45_42_2012-12-07,4751.3218390804595
45_42_2012-12-14,4763.091954022989
45_42_2012-12-21,4728.586206896552
45_42_2012-12-28,4533.3218390804595
45_42_2013-01-04,3674.712643678161
45_42_2013-01-11,4624.666666666667
45_42_2013-01-18,4766.459770114942
45_42_2013-01-25,3562.793103448276
45_42_2013-02-01,4217.793103448276
45_42_2013-02-08,3921.4137931034484
45_42_2013-02-15,4485.758620689655
45_42_2013-02-22,4356.402298850575
45_42_2013-03-01,4587.942528735633
45_42_2013-03-08,4759.6781609195405
45_42_2013-03-15,4804.609195402299
45_42_2013-03-22,4749.747126436781
45_42_2013-03-29,4686.0
45_42_2013-04-05,4781.712643678161
45_42_2013-04-12,5204.609195402299
45_42_2013-04-19,4995.977011494253
45_42_2013-04-26,5074.528735632184
45_42_2013-05-03,5008.436781609195
45_42_2013-05-10,5150.862068965517
45_42_2013-05-17,5140.632183908046
45_42_2013-05-24,5134.103448275862
45_42_2013-05-31,4899.103448275862
45_42_2013-06-07,5012.517241379311
45_42_2013-06-14,4840.091954022989
45_42_2013-06-21,4794.586206896552
45_42_2013-06-28,4792.022988505747
45_42_2013-07-05,4839.137931034483
45_42_2013-07-12,4881.827586206897
45_42_2013-07-19,4867.919540229885
45_42_2013-07-26,4519.712643678161
45_44_2012-11-02,2665.32183908046
45_44_2012-11-09,2579.4942528735633
